"","Easting","Northing","Height","Population","i1_SVM","i6_SVM","i11_SVM","iv14_SVM","i1_MRF","i6_MRF","i11_MRF","iv14_MRF","i1_Change","i6_Change","i11_Change","iv14_Change","i1_Energy","i6_Energy","i11_Energy","iv14_Energy"
"8122",664200.704117681,168063.31685781,1008.03210449219,1,1,2,1,1,2,2,1,1,1,0,0,0,1.07766943936044,0.0915771922942126,0.00094714088089818,0.00172981720986317
"8123",665710.084403789,168063.31685781,1292.65832519531,1,1,2,1,1,1,2,1,1,0,0,0,0,0.243898812361241,0.0806557811935408,0.0654503787905581,0.0682097955363703
"8124",667219.464689897,168063.31685781,2219.05395507812,1,1,2,1,1,1,2,2,1,0,0,1,0,0.00318187770403467,0.212100067057309,1.58950009501201,0.157656750679975
"8125",668728.844976005,168063.31685781,2614.20043945312,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00310232742428727,0.846280370579902,0.165773135223368,0.133443418858162
"8126",670238.225262113,168063.31685781,2861.37963867188,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00303475086809381,0.551307016579658,0.000735107107798989,0.00458452502520251
"8127",671747.605548221,168063.31685781,2759.6669921875,1,1,2,1,1,1,2,1,1,0,0,0,0,0.00298080417782258,0.685572019452258,0.00069797363863099,0.00593428429713942
"8128",673256.985834329,168063.31685781,3017.93115234375,1,1,2,1,1,1,2,1,1,0,0,0,0,0.00294217873394545,0.450101763518716,0.000669596316695867,0.0996381067659555
"8129",674766.366120437,168063.31685781,2903.06958007812,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00292065648026849,0.665924107455229,0.000651245704758497,0.0901237697495187
"8130",676275.746406545,168063.31685781,2410.76245117188,1,1,2,1,1,1,2,1,1,0,0,0,0,0.0795873335331617,0.474758194837272,0.000644295637310865,0.142167792456962
"8131",677785.126692653,168063.31685781,1923.82666015625,1,1,2,1,2,1,2,1,1,0,0,0,1,0.374808671598584,0.165932464293147,0.00065028535706342,0.554612068632407
"8132",679294.506978761,168063.31685781,2507.6005859375,1,1,2,1,2,1,2,1,2,0,0,0,0,0.232483878428078,0.151369374525156,0.000670998940268594,0.189120220017289
"8133",680803.887264869,168063.31685781,2305.51928710938,1,1,2,1,2,1,2,1,2,0,0,0,0,0.120766005573374,0.274875662525707,0.000708565363249692,0.102161976680551
"8134",682313.267550977,168063.31685781,1930.07897949219,1,1,2,1,2,1,1,1,2,0,1,0,0,0.00314845049333318,0.971706496362156,0.000765584041318651,0.159800852766478
"8135",683822.647837085,168063.31685781,1319.25207519531,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0703066323431218,0.311667270252568,0.000845282506930833,0.158582077674169
"8136",685332.028123193,168063.31685781,1469.74829101562,1,1,2,1,2,1,2,1,2,0,0,0,0,0.157924798996109,0.357756902429632,0.0009517150321356,0.00788227822832187
"8137",686841.408409301,168063.31685781,1786.42138671875,1,1,2,1,2,1,1,1,2,0,1,0,0,0.268862753693759,0.967025243920136,0.000984258602491242,0.00610810571259975
"8138",688350.788695409,168063.31685781,1657.46997070312,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0785278973327891,0.359557799064517,0.00114733153535085,0.115826937229422
"8139",689860.168981517,168063.31685781,2195.8896484375,1,1,2,1,2,1,2,1,1,0,0,0,1,0.00429948154484047,0.203387982138172,0.104823457325947,1.12424612361702
"8140",691369.549267625,168063.31685781,2239.57348632812,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00472078738309558,0.244272341701027,0.125816637222342,0.162260219932042
"8141",692878.929553733,168063.31685781,2017.84655761719,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00523645995461848,0.286969508377781,0.197732359288692,0.00235428976866448
"8142",694388.309839841,168063.31685781,2042.50854492188,1,1,2,1,2,1,2,1,2,0,0,0,0,0.168704038838053,0.075312409214142,0.00233430362111771,0.164731671986532
"8143",695897.690125949,168063.31685781,2167.14965820312,1,1,2,1,2,2,2,1,1,1,0,0,1,0.835953078678174,0.230193225692784,0.105004641557189,1.25666750064881
"8144",697407.070412057,168063.31685781,1622.07495117188,1,1,2,1,2,2,1,1,2,1,1,0,0,0.609195481985851,1.20405460205567,0.129413078574087,0.0959062362855179
"8145",698916.450698165,168063.31685781,1779.53100585938,1,1,2,1,2,2,2,1,2,1,0,0,0,0.701127083130205,0.467034042168346,0.083522472499414,0.00111284569264599
"8146",700425.830984273,168063.31685781,2119.14501953125,1,1,2,1,2,1,2,1,2,0,0,0,0,0.193532175819844,0.186837074931103,0.00523070045730819,0.000936445757901732
"8147",701935.211270381,168063.31685781,1648.5078125,1,1,2,1,2,1,2,1,2,0,0,0,0,0.100004645762934,0.0893348521887957,0.00646724492975971,0.184339271778892
"8148",703444.591556489,168063.31685781,2150.787109375,1,1,2,1,2,2,1,1,2,1,1,0,0,1.01990963160019,1.718316792342,0.0080235571282413,0.128482810690069
"8149",704953.971842597,168063.31685781,2049.3974609375,1,1,2,1,2,1,2,1,2,0,0,0,0,0.108441962944842,0.0929182390074825,0.00998426301835161,0.104608262236744
"8150",706463.352128705,168063.31685781,2094.041015625,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0193277367550077,0.000682519100000203,0.0124551188994609,0.00056311625365903
"8151",707972.732414813,168063.31685781,1398.52502441406,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0228677941456145,0.000606327511837912,0.0158169754180871,0.000523720706864903
"8152",709482.112700921,168063.31685781,2186.7353515625,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0273499209467809,0.000556397703846654,0.0195800673376398,0.000498889819108931
"8153",710991.492987029,168063.31685781,1870.65258789062,1,1,2,1,2,1,2,1,2,0,0,0,0,0.182043614007928,0.0600317693063696,0.173815844779837,0.000486522478225913
"8154",712500.873273137,168063.31685781,2746.88891601562,1,2,2,1,2,2,1,2,2,0,1,1,0,0.416998885006951,1.81842434134965,0.446560104034879,0.000484985206180121
"8155",714010.253559245,168063.31685781,2646.9453125,1,2,2,2,2,2,2,2,2,0,0,0,0,0.20881546884689,0.172161808065681,0.13068601723865,0.000492976287488544
"8156",715519.633845353,168063.31685781,2319.095703125,1,2,2,2,2,2,2,2,2,0,0,0,0,0.318597084626969,0.000572902925152752,0.0232983065184084,0.000509419923826025
"8157",717029.014131461,168063.31685781,1994.12512207031,1,2,2,2,2,2,2,2,2,0,0,0,0,0.627695244130379,0.000622935163330795,0.01836341365513,0.00053338273951109
"8158",718538.394417569,168063.31685781,1422.66564941406,1,2,2,2,2,1,2,2,2,1,0,0,0,0.888985446271144,0.000688954396944828,0.0149115958187719,0.000564007659408122
"8159",720047.774703677,168063.31685781,2445.41259765625,1,2,2,2,2,2,2,2,2,0,0,0,0,0.0779512425223588,0.167354340092264,0.159447456887139,0.118908377906938
"8160",721557.154989785,168063.31685781,2638.029296875,1,2,2,2,2,2,1,2,2,0,1,0,0,0.246066667738251,1.73223897824516,0.328118456385243,0.171567105495908
"8161",723066.535275893,168063.31685781,2272.1240234375,1,2,2,2,2,1,2,2,2,1,0,0,0,0.695111257522837,0.229362654559963,0.341599168040006,0.216656651027465
"8162",724575.915562001,168063.31685781,2236.0205078125,1,2,2,2,2,1,2,2,2,1,0,0,0,0.64969762815855,0.230560478774598,0.181809572722479,0.115389593164908
"8163",726085.295848109,168063.31685781,1649.84851074219,1,2,2,2,2,2,1,2,2,0,1,0,0,0.478759764631789,1.4955426725881,0.00499273404775052,0.267634086780239
"8164",727594.676134217,168063.31685781,1582.40417480469,1,2,2,2,2,2,2,2,1,0,0,0,1,0.526424239310125,0.126258661436498,0.0768881368502648,1.38786223784235
"8165",729104.056420325,168063.31685781,1825.60339355469,1,2,2,2,2,1,2,2,2,1,0,0,0,0.921204457115365,0.00152188079720295,0.350667351951735,0.248308765888147
"8166",730613.436706433,168063.31685781,2124.8046875,1,2,2,2,2,2,2,1,2,0,0,1,0,0.364442411659587,0.00168208265689572,0.918165197234083,0.230057635601966
"8167",732122.816992542,168063.31685781,1987.16235351562,1,2,2,2,2,2,2,2,2,0,0,0,0,0.311249043080047,0.00184912382232614,0.459832697273696,0.258969040449853
"8168",733632.19727865,168063.31685781,1211.21569824219,1,2,2,2,2,2,2,2,2,0,0,0,0,0.383346692008824,0.00202165264216905,0.20826964696931,0.112022651793971
"8169",735141.577564758,168063.31685781,2063.931640625,1,2,2,2,2,2,2,2,2,0,0,0,0,0.22734240655031,0.00219826444759032,0.162987181694549,0.114161449711789
"8170",736650.957850866,168063.31685781,2379.59228515625,1,2,2,2,2,2,2,2,2,0,0,0,0,0.146037634953091,0.00237752719798135,0.0864718741014377,0.196355233738003
"8171",738160.338136974,168063.31685781,2508.88720703125,1,2,2,2,2,2,2,2,1,0,0,0,1,0.235768105108064,0.156567263365326,0.00100867542412525,1.31643185097485
"8172",739669.718423082,168063.31685781,2182.13037109375,1,2,2,2,2,2,2,2,2,0,0,0,0,0.160912387957631,0.163110642924537,0.000842452824287828,0.114116552430751
"8173",741179.09870919,168063.31685781,1617.56213378906,3,2,2,2,2,2,2,2,2,0,0,0,0,0.0851565252408759,0.0875642789794803,0.100695827942177,0.00119600580942586
"8174",742688.478995298,168063.31685781,1952.08508300781,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000486473631433973,0.0030932712723125,0.231919150770882,0.156742560199049
"8175",744197.859281406,168063.31685781,2618.94897460938,1,2,2,2,2,2,2,2,1,0,0,0,1,0.0803936264118343,0.0831888713018541,0.242854706483734,1.03238318757992
"8176",745707.239567514,168063.31685781,2220.4755859375,1,2,2,2,2,2,2,1,2,0,0,1,0,0.15931184882111,0.261444036206631,1.72045138732729,0.400271550499152
"8177",747216.619853622,168063.31685781,2707.07543945312,1,2,2,2,2,2,1,2,2,0,1,0,0,0.0677908020469392,1.32890914670418,0.120966938638575,0.0685652420916568
"8178",748726.00013973,168063.31685781,2203.85620117188,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000456119061111137,0.0785323471431497,0.00039243568974542,0.00122842045592706
"8179",750235.380425838,168063.31685781,1991.56262207031,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000461086766848408,0.00390180161834156,0.000379027108595376,0.0012239196317284
"8180",751744.760711946,168063.31685781,1600.76208496094,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000470322999868892,0.00404547520349737,0.000378593895638239,0.00121746455123794
"8181",753254.140998054,168063.31685781,1212.39147949219,1,2,2,2,2,2,2,2,2,0,0,0,0,0.0908381715954736,0.0945374884830334,0.000390330100734044,0.0915644609813548
"8182",754763.521284162,168063.31685781,1311.65588378906,1,2,2,2,2,1,1,2,1,1,1,0,1,1.36245271647464,1.35339952365186,0.000413704771847037,1.21066453741665
"8183",756272.90157027,168063.31685781,1949.16564941406,1,2,2,2,2,2,2,2,1,0,0,0,1,0.206183511887802,0.205558363173988,0.000448422074846265,1.10677099843144
"8184",757782.281856378,168063.31685781,2268.74658203125,1,2,2,2,2,2,2,2,2,0,0,0,0,0.127915152069858,0.136163259049618,0.000494391392756791,0.247529500797424
"8185",759291.662142486,168063.31685781,2001.86254882812,1,2,2,2,2,2,2,2,2,0,0,0,0,0.0665631629811172,0.0896382617224053,0.000551705293831426,0.168809719053638
"8186",760801.042428594,168063.31685781,1746.91589355469,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000604353690842732,0.251657620475623,0.000620623722363184,0.14797941538882
"8187",762310.422714702,168063.31685781,1373.53137207031,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000638702004803374,0.47259132241811,0.00070156310875275,0.135246745158778
"8188",763819.80300081,168063.31685781,1055.77075195312,1,2,2,2,2,2,1,2,2,0,1,0,0,0.000676325265474517,1.08021963974334,0.0538377720741521,0.124771214373293
"8189",765329.183286918,168063.31685781,1831.89477539062,1,2,2,2,2,2,2,1,2,0,0,1,0,0.228863070041388,0.0930725757118799,1.56947450206027,0.10066008488651
"8190",766838.563573026,168063.31685781,1787.6845703125,1,2,2,2,2,1,2,2,2,1,0,0,0,1.27205447346663,0.166879440381589,0.219725132643326,0.101605002598197
"8191",768347.943859134,168063.31685781,2002.53588867188,1,2,2,2,2,2,1,2,2,0,1,0,0,0.382644053631096,1.03025288896064,0.00115901976998353,0.00123113565186533
"8192",769857.324145242,168063.31685781,1747.82849121094,1,2,2,2,2,1,1,2,2,1,1,0,0,1.17763831835109,0.957810169398334,0.00131144146834509,0.120064608474709
"8193",771366.70443135,168063.31685781,1981.41870117188,1,2,2,2,2,2,2,2,1,0,0,0,1,0.242910932576947,0.132647194744908,0.0902677092938172,1.08657168255318
"8194",772876.084717458,168063.31685781,2251.53271484375,1,2,2,2,2,2,2,2,1,0,0,0,1,0.0937621843352084,0.0700951410707437,0.173403462665359,0.595905645122356
"8195",774385.465003566,168063.31685781,1645.15832519531,1,2,2,2,2,2,2,2,1,0,0,0,1,0.0867925538293566,0.182300880980845,0.0876393367132874,0.916184209047569
"8196",775894.845289674,168063.31685781,1389.455078125,1,2,2,2,2,2,2,2,2,0,0,0,0,0.128673377014201,0.0854025156362719,0.195872789510517,0.300567602407614
"8197",777404.225575782,168063.31685781,1852.55725097656,1,2,2,2,2,2,2,2,2,0,0,0,0,0.0975024054435925,0.116162574524599,0.199569768178986,0.00148439414831023
"8198",778913.60586189,168063.31685781,1621.48425292969,1,2,2,2,2,2,2,2,2,0,0,0,0,0.00124150997293968,0.159375347882171,0.273809793897118,0.00155377741005272
"8199",780422.986147998,168063.31685781,1716.716796875,1,2,2,2,2,2,2,2,2,0,0,0,0,0.00131954846415445,0.374820440550982,0.149144837669663,0.104804456061821
"8200",781932.366434106,168063.31685781,2002.96533203125,1,2,2,2,2,2,1,2,2,0,1,0,0,0.00140231315226707,1.04554210324695,0.00330098916774673,0.114823519832007
"8214",573637.8869512,169564.304312407,677,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00614815679555937,0.0740876914847218,0.00271627871430021,0.109139501598167
"8215",575147.267237308,169564.304312407,706.788330078125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0880833673899936,0.0873499094631679,0.00250401071109182,0.155109397861702
"8216",576656.647523416,169564.304312407,958.535522460938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00568564280060797,0.00499260163355098,0.00231510104240578,0.0867917777229712
"8217",578166.027809524,169564.304312407,1097.03015136719,1,1,1,1,1,1,1,1,1,0,0,0,0,0.102043258529241,0.0048690632235343,0.0021476658845613,0.00154021601151444
"8218",579675.408095632,169564.304312407,1458.74987792969,1,1,1,1,1,2,1,1,1,1,0,0,0,0.924206367248565,0.00480183759207157,0.128603748395475,0.00144928909531086
"8219",581184.78838174,169564.304312407,1525.43664550781,1,1,1,1,1,2,1,2,1,1,0,1,0,0.906339814231829,0.00478947206736317,1.38923056215877,0.112844032643778
"8220",582694.168667848,169564.304312407,1392.09521484375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.134978732992213,0.137571233206007,0.131774688833864,0.159540174236879
"8221",584203.548953956,169564.304312407,1470.31689453125,1,1,1,1,1,1,2,1,1,0,1,0,0,0.106477460493561,1.32356019387121,0.00165872469197031,0.10722039504776
"8222",585712.929240064,169564.304312407,1495.26843261719,1,1,1,1,1,1,1,1,1,0,0,0,0,0.272336567795937,0.253482996441255,0.00157417601871948,0.0012138987605894
"8223",587222.309526172,169564.304312407,1381.93823242188,1,1,1,1,1,2,1,1,1,1,0,0,0,0.976180688533148,0.380111538247257,0.0828693581892828,0.00118112742423002
"8224",588731.68981228,169564.304312407,1029.89465332031,3,1,1,1,1,1,1,1,1,0,0,0,0,0.115875204169775,0.412325720883797,0.145091768809538,0.00115683444620209
"8225",590241.070098388,169564.304312407,1327.36279296875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00437864507851972,0.234820969436795,0.136864752993951,0.00114020477526401
"8226",591750.450384496,169564.304312407,1443.77465820312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00429907599266491,0.00623299336011852,0.00134941276601255,0.115487323863062
"8227",593259.830670604,169564.304312407,1232.54028320312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00423046387481609,0.00666694045764319,0.00131646365291721,0.238154830197634
"8228",594769.210956712,169564.304312407,1681.57495117188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00417227729394398,0.131339170863509,0.0012910116820071,0.10844271524444
"8229",596278.59124282,169564.304312407,1736.08654785156,1,1,1,1,1,1,2,1,1,0,1,0,0,0.00412400694165191,1.11151295382375,0.00127225990926955,0.125607554417984
"8230",597787.971528928,169564.304312407,1928.77453613281,1,1,1,1,1,1,2,1,2,0,1,0,1,0.00408516418930562,1.08817415259107,0.00125946059908361,1.31671122191287
"8231",599297.351815036,169564.304312407,1892.86804199219,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00405527893232669,0.202809508097492,0.00125191103352731,0.287665559676187
"8232",600806.732101144,169564.304312407,1084.970703125,1,1,1,1,1,1,1,1,2,0,0,0,1,0.187308381983774,0.00967292579353282,0.00124895058859422,1.31099966173648
"8233",602316.112387252,169564.304312407,1157.71728515625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.261009807569628,0.156631843905285,0.00124995901693453,0.308863070372942
"8234",603825.49267336,169564.304312407,1432.25537109375,1,1,1,1,1,2,1,1,2,1,0,0,1,0.803878060192937,0.265861677876105,0.126308462235955,1.30430417470795
"8235",605334.872959468,169564.304312407,1571.59326171875,1,1,1,1,1,2,1,1,1,1,0,0,0,0.892843723192505,0.295125255673016,0.111282231092855,0.28227231850177
"8236",606844.253245576,169564.304312407,1629.31115722656,1,1,1,1,1,1,1,1,1,0,0,0,0,0.228729336469368,0.251713345046948,0.089944338097172,0.0916492005942982
"8237",608353.633531684,169564.304312407,1354.8427734375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00403925220321452,0.302715659829233,0.074662395720026,0.136454881899945
"8238",609863.013817792,169564.304312407,1248.6513671875,1,1,2,1,1,1,2,1,1,0,0,0,0,0.15555227636225,0.848956673365125,0.0712635480859727,0.138175258934081
"8239",611372.3941039,169564.304312407,1461.892578125,1,1,2,1,1,2,2,1,1,1,0,0,0,1.06490915914454,0.459466868735412,0.0783025512896054,0.479692268155562
"8240",612881.774390008,169564.304312407,1361.77209472656,1,1,2,1,1,1,2,1,2,0,0,0,1,0.354879415499547,0.400975750884829,0.00132451395019572,1.05285358911758
"8241",614391.154676116,169564.304312407,719.38623046875,1,1,2,1,1,2,2,1,1,1,0,0,0,1.06393962972271,0.482134357714085,0.00133982298338043,0.197080922646176
"8242",615900.534962224,169564.304312407,670.582397460938,1,1,2,1,1,1,2,1,1,0,0,0,0,0.244256416729021,0.533110600472757,0.00135536316413588,0.00128431059427189
"8243",617409.915248332,169564.304312407,654.633911132812,1,1,2,1,1,1,2,1,1,0,0,0,0,0.161031851017022,0.609274057078269,0.00137091843538056,0.121625010882397
"8244",618919.29553444,169564.304312407,690.556945800781,3,1,2,1,1,1,2,1,2,0,0,0,1,0.196466388937736,0.787599922320473,0.00138630189608278,1.29855724964785
"8251",629484.957537197,169564.304312407,559.591491699219,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00459329010708624,0.340343405359286,0.0014761866206976,0.28895129283656
"8252",630994.337823305,169564.304312407,564.60009765625,1,1,2,1,1,1,2,1,1,0,0,0,0,0.194943909780167,0.747109207094084,0.00148447162709237,0.239510434638176
"8253",632503.718109413,169564.304312407,577.192504882812,65,1,2,1,1,1,2,1,1,0,0,0,0,0.226608739108234,0.63433759359057,0.00149095055723079,0.106282307522093
"8254",634013.098395521,169564.304312407,575.719360351562,1,1,2,1,1,1,2,1,1,0,0,0,0,0.21399290603644,0.589869039583584,0.00149531852868703,0.000765875104992037
"8255",635522.478681629,169564.304312407,797.487426757812,1,1,2,1,1,1,2,1,1,0,0,0,0,0.229025112068282,0.66925405925572,0.00149723599924417,0.000713433245435122
"8256",637031.858967737,169564.304312407,1246.38500976562,1,1,1,1,1,2,1,1,1,1,0,0,0,1.05697408495768,0.497422513628548,0.00149633393696522,0.000664934744026617
"8257",638541.239253845,169564.304312407,1592.392578125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.300594426244342,0.509074970824312,0.00149222250065647,0.000621398013332187
"8258",640050.619539953,169564.304312407,2059.9228515625,1,1,1,1,1,2,2,1,1,1,1,0,0,1.05726219692854,0.724473046978281,0.00148450327272833,0.000583765406959527
"8259",641559.999826061,169564.304312407,2137.25463867188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.228294298499091,0.737343119605831,0.00147278486722577,0.000552926774613376
"8260",643069.380112169,169564.304312407,2511.04443359375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00459554353727253,0.445470832439108,0.00145670147612458,0.000529756455957242
"8261",644578.760398277,169564.304312407,2482.18432617188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0938772106581235,0.269603975701406,0.00143593363129487,0.000515163428414407
"8262",646088.140684385,169564.304312407,2336.71630859375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.175496233372003,0.308190576321845,0.00141023017189662,0.0005101550633891
"8263",647597.520970493,169564.304312407,2297.15649414062,1,1,1,1,1,1,1,1,1,0,0,0,0,0.219470034852416,0.090378046131365,0.00137943015040414,0.000515916169271662
"8264",649106.901256601,169564.304312407,2484.849609375,1,1,1,1,1,2,1,1,1,1,0,0,0,1.06169910389702,0.125190441545125,0.0013434832240373,0.000533906722862379
"8265",650616.281542709,169564.304312407,1936.68176269531,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0711256481978223,0.217050139177661,0.00130246700207684,0.000565983973641791
"8266",652125.661828817,169564.304312407,1708.00268554688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00410767107759568,0.190159044767812,0.00125659988723662,0.116790059144331
"8267",653635.042114925,169564.304312407,1484.4345703125,1,1,2,1,1,1,1,1,1,0,1,0,0,0.0039938678003512,0.467574655181735,0.0012062481810108,0.298983448108354
"8268",655144.422401033,169564.304312407,1515.94543457031,1,1,2,1,1,1,2,1,2,0,0,0,1,0.00387439741369735,0.805115971415993,0.0648329246308637,1.31077470543647
"8269",656653.802687141,169564.304312407,2299.95922851562,1,1,2,1,1,1,2,2,1,0,0,1,0,0.00375103941539358,0.593734877917687,1.52152939884495,0.159014481812402
"8270",658163.182973249,169564.304312407,1174.38232421875,1,1,2,1,1,1,2,1,1,0,0,0,0,0.00362567517617931,0.268403369802449,0.0623467672921665,0.00105455917014218
"8271",659672.563259357,169564.304312407,1300.26892089844,1,1,2,1,1,1,2,1,1,0,0,0,0,0.00350023978507273,0.101565418834642,0.00097233864477387,0.00125944194060276
"8272",661181.943545465,169564.304312407,1641.1962890625,1,1,2,1,1,1,2,1,1,0,0,0,0,0.0033766767553793,0.0921562484102038,0.00100960321859673,0.0015241651093563
"8273",662691.323831573,169564.304312407,884.863159179688,1,1,2,1,1,1,2,1,1,0,0,0,0,0.252982693620094,0.082900922312934,0.000942600951681945,0.00186636646242217
"8274",664200.704117681,169564.304312407,1516.38916015625,1,1,2,1,1,1,2,1,1,0,0,0,0,0.136086065889485,0.153546530305713,0.000877284792675545,0.00230954794117462
"8275",665710.084403789,169564.304312407,1798.95520019531,1,1,2,1,1,1,2,1,1,0,0,0,0,0.105884850704815,0.194513276367377,0.117595349331927,0.00288486911422071
"8276",667219.464689897,169564.304312407,2441.27807617188,1,1,2,1,1,1,2,1,1,0,0,0,0,0.00293837565119523,0.325924684839866,0.184822531278377,0.00363354619052874
"8277",668728.844976005,169564.304312407,2773.98388671875,1,1,2,1,1,1,2,1,1,0,0,0,0,0.0799091743069839,0.526714465024719,0.0864650665387031,0.00461031510100651
"8278",670238.225262113,169564.304312407,2407.43872070312,1,1,2,1,1,1,1,1,1,0,1,0,0,0.109615373197468,0.652496524957535,0.000656527950629149,0.00588800107105881
"8279",671747.605548221,169564.304312407,2498.11328125,1,1,2,1,1,1,1,1,1,0,1,0,0,0.0940673225931118,0.71129417198024,0.000617273494630846,0.00756246031870081
"8280",673256.985834329,169564.304312407,3219.6962890625,1,1,2,1,1,1,2,1,1,0,0,0,0,0.00266990821343865,0.360847005671141,0.00058670113032041,0.081622887209353
"8281",674766.366120437,169564.304312407,2764.89233398438,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00264097918952777,0.864469715233049,0.000566018594919808,0.197198928307835
"8282",676275.746406545,169564.304312407,2286.623046875,1,1,2,1,2,1,2,1,1,0,0,0,1,0.224715168430458,0.387063713566378,0.00055652968249735,0.305441078010004
"8283",677785.126692653,169564.304312407,2756.7958984375,1,1,2,1,2,2,1,1,2,1,1,0,0,0.96194110789655,1.11415236218404,0.000559696652225999,0.49499261345924
"8284",679294.506978761,169564.304312407,2925.1083984375,1,1,2,1,2,1,2,1,2,0,0,0,0,0.27848849886137,0.174142791211521,0.000577219802592882,0.204152446111758
"8285",680803.887264869,169564.304312407,2355.86328125,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00273243448674581,0.117078397432474,0.000611137652259824,0.131257452650072
"8286",682313.267550977,169564.304312407,1755.53051757812,1,1,2,1,2,1,2,1,1,0,0,0,1,0.00282002821109896,0.155777885682266,0.000663952759616785,1.04598482750104
"8287",683822.647837085,169564.304312407,2210.28784179688,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00294075922676003,0.0841672564368201,0.000738790213081892,0.145864065897592
"8288",685332.028123193,169564.304312407,1811.66296386719,1,1,2,1,2,1,2,1,2,0,0,0,0,0.155663915746549,0.0750422254823339,0.000839598208982455,0.159098216621543
"8289",686841.408409301,169564.304312407,1453.73547363281,1,1,2,1,2,1,2,1,2,0,0,0,0,0.105061231928377,0.0920121167044737,0.000971402777119589,0.106844731753902
"8290",688350.788695409,169564.304312407,1053.29638671875,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0615864100813695,0.0805551066050018,0.00103101849257406,0.113770202168526
"8291",689860.168981517,169564.304312407,1612.06115722656,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0638066033063722,0.00423891031895533,0.00122915845851536,0.117068684961459
"8292",691369.549267625,169564.304312407,2371.62451171875,1,1,2,1,2,1,2,1,2,0,0,0,0,0.139931421815658,0.211921387851996,0.00147841260557424,0.184851427644952
"8293",692878.929553733,169564.304312407,2541.06005859375,1,1,2,1,2,1,1,1,2,0,1,0,0,0.100150902551369,1.25329878693142,0.00179092321308528,0.0019897884706359
"8294",694388.309839841,169564.304312407,2526.98291015625,1,1,2,1,2,1,2,1,2,0,0,0,0,0.124482692939832,0.447923925174352,0.00218231253915659,0.195181648236504
"8295",695897.690125949,169564.304312407,2223.14501953125,1,1,2,1,2,1,2,1,2,0,0,0,0,0.289326378327492,0.399654433844812,0.200430683571183,0.233473675134915
"8296",697407.070412057,169564.304312407,1942.43811035156,1,1,2,1,2,1,1,2,2,0,1,1,0,0.359470815425969,1.2082052722196,1.265770865889,0.151321163058451
"8297",698916.450698165,169564.304312407,1628.75,1,1,2,1,2,1,1,1,2,0,1,0,0,0.250760614539742,1.3659528044032,0.141190546993562,0.000946574673648284
"8298",700425.830984273,169564.304312407,1385.41552734375,1,1,2,1,2,1,2,1,2,0,0,0,0,0.119183930865096,0.178967210534771,0.00503578064730745,0.000798354634184091
"8299",701935.211270381,169564.304312407,1742.9033203125,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0714089186249748,0.0611634146689779,0.00626578008288024,0.1420162141628
"8300",703444.591556489,169564.304312407,1525.70458984375,1,1,2,1,2,1,2,1,1,0,0,0,1,0.0924446114968045,0.0800344003863608,0.00782108688309244,1.47045099363053
"8301",704953.971842597,169564.304312407,1613.76171875,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0910327758091923,0.0760438011613934,0.0097899512700734,0.208777134757553
"8302",706463.352128705,169564.304312407,1670.45434570312,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0185724960461902,0.000492364158525822,0.0122832802829683,0.000488707058482135
